iso2,year,gender,age_group,frequency
MH,1999,m,35-44,4
MH,1999,m,45-54,1
MH,1999,m,55-64,6
MH,1999,m,65+,0
MH,1999,f,0-14,2
MH,1999,f,15-24,10
MH,1999,f,25-34,7
MH,1999,f,35-44,2
MH,1999,f,45-54,2
MH,1999,f,55-64,2
MH,1999,f,65+,0
MH,2000,m,0-14,3
MH,2000,m,15-24,5
MH,2000,m,25-34,4
MH,2000,m,35-44,1
MH,2000,m,45-54,3
MH,2000,m,55-64,5
MH,2000,m,65+,3
MH,2000,f,0-14,7
MH,2000,f,15-24,7
MH,2000,f,25-34,3
MH,2000,f,35-44,0
MH,2000,f,45-54,2
MH,2000,f,55-64,2
MH,2000,f,65+,0
MH,2001,m,0-14,3
MH,2001,m,15-24,8
MH,2001,m,25-34,4
MH,2001,m,35-44,2
MH,2001,m,45-54,4
MH,2001,m,55-64,2
MH,2001,m,65+,0
MH,2001,f,0-14,5
MH,2001,f,15-24,6
MH,2001,f,25-34,4
MH,2001,f,35-44,7
MH,2001,f,45-54,8
MH,2001,f,55-64,2
MH,2001,f,65+,1
MH,2002,m,0-14,0
MH,2002,m,15-24,1
MH,2002,m,25-34,2
MH,2002,m,35-44,1
MH,2002,m,45-54,3
MH,2002,m,55-64,2
MH,2002,m,65+,2
MH,2002,f,0-14,0
MH,2002,f,15-24,2
MH,2002,f,25-34,0
MH,2002,f,35-44,0
MH,2002,f,45-54,3
MH,2002,f,55-64,1
MH,2002,f,65+,1
MH,2003,m,0-14,6
MH,2003,m,15-24,4
MH,2003,m,25-34,2
MH,2003,m,35-44,7
MH,2003,m,45-54,7
MH,2003,m,55-64,2
MH,2003,m,65+,2
MH,2003,f,0-14,4
MH,2003,f,15-24,9
MH,2003,f,25-34,2
MH,2003,f,35-44,4
MH,2003,f,45-54,6
MH,2003,f,55-64,1
MH,2003,f,65+,4
MH,2004,m,0-14,2
MH,2004,m,15-24,5
MH,2004,m,25-34,4
MH,2004,m,35-44,3
MH,2004,m,45-54,3
MH,2004,m,55-64,2
MH,2004,f,0-14,1
MH,2004,f,15-24,7
MH,2004,f,25-34,5
MH,2004,f,35-44,3
MH,2004,f,45-54,3
MH,2004,f,55-64,0
MH,2004,f,65+,1
MH,2005,m,0-14,2
MH,2005,m,15-24,4
MH,2005,m,25-34,4
MH,2005,m,35-44,5
MH,2005,m,45-54,6
MH,2005,m,55-64,1
MH,2005,m,65+,1
MH,2005,f,0-14,1
MH,2005,f,15-24,9
MH,2005,f,25-34,2
MH,2005,f,35-44,4
MH,2005,f,45-54,3
MH,2005,f,55-64,4
MH,2005,f,65+,2
MH,2006,m,15-24,4
MH,2006,m,25-34,3
MH,2006,m,35-44,4
MH,2006,m,45-54,6
MH,2006,m,55-64,3
MH,2006,m,65+,2
MH,2006,f,0-14,2
MH,2006,f,15-24,2
MH,2006,f,25-34,3
MH,2006,f,35-44,3
MH,2006,f,45-54,7
MH,2006,f,55-64,4
MH,2006,f,65+,2
MH,2007,m,0-4,0
MH,2007,m,5-14,0
MH,2007,m,0-14,0
MH,2007,m,15-24,1
MH,2007,m,25-34,1
MH,2007,m,35-44,2
MH,2007,m,45-54,5
MH,2007,m,55-64,1
MH,2007,m,65+,0
MH,2007,f,0-4,0
MH,2007,f,5-14,0
MH,2007,f,0-14,1
MH,2007,f,15-24,3
MH,2007,f,25-34,3
MH,2007,f,35-44,2
MH,2007,f,45-54,3
MH,2007,f,55-64,3
MH,2007,f,65+,0
MH,2008,m,0-4,0
MH,2008,m,5-14,1
MH,2008,m,0-14,1
MH,2008,m,15-24,1
MH,2008,m,25-34,1
MH,2008,m,35-44,2
MH,2008,m,45-54,3
MH,2008,m,55-64,0
MH,2008,m,65+,0
MH,2008,m,unknown,0
MH,2008,f,0-4,0
MH,2008,f,5-14,2
MH,2008,f,0-14,2
MH,2008,f,15-24,3
MH,2008,f,25-34,2
MH,2008,f,35-44,4
MH,2008,f,45-54,5
MH,2008,f,55-64,1
MH,2008,f,65+,0
MH,2008,f,unknown,0
MK,1995,m,0-14,2
MK,1995,m,15-24,15
MK,1995,m,25-34,42
MK,1995,m,35-44,45
MK,1995,m,45-54,33
MK,1995,m,55-64,29
MK,1995,m,65+,24
MK,1995,f,0-14,2
MK,1995,f,15-24,32
MK,1995,f,25-34,30
MK,1995,f,35-44,20
MK,1995,f,45-54,11
MK,1995,f,55-64,17
MK,1995,f,65+,17
MK,1996,m,0-14,5
MK,1996,m,15-24,17
MK,1996,m,25-34,20
MK,1996,m,35-44,35
MK,1996,m,45-54,16
MK,1996,m,55-64,25
MK,1996,m,65+,22
MK,1996,f,0-14,3
MK,1996,f,15-24,15
MK,1996,f,25-34,25
MK,1996,f,35-44,17
MK,1996,f,45-54,9
MK,1996,f,55-64,19
MK,1996,f,65+,12
MK,1997,m,0-14,1
MK,1997,m,15-24,8
MK,1997,m,25-34,21
MK,1997,m,35-44,25
MK,1997,m,45-54,24
MK,1997,m,55-64,21
MK,1997,m,65+,21
MK,1997,f,0-14,1
MK,1997,f,15-24,14
MK,1997,f,25-34,19
MK,1997,f,35-44,13
MK,1997,f,45-54,6
MK,1997,f,55-64,7
MK,1997,f,65+,11
MK,1998,m,0-14,3
MK,1998,m,15-24,14
MK,1998,m,25-34,19
MK,1998,m,35-44,56
MK,1998,m,45-54,18
MK,1998,m,55-64,21
MK,1998,m,65+,13
MK,1998,f,0-14,5
MK,1998,f,15-24,16
MK,1998,f,25-34,18
MK,1998,f,35-44,8
MK,1998,f,45-54,8
MK,1998,f,55-64,6
MK,1998,f,65+,4
MK,1999,m,0-14,1
MK,1999,m,15-24,11
MK,1999,m,25-34,10
MK,1999,m,35-44,19
MK,1999,m,45-54,27
MK,1999,m,55-64,15
MK,1999,m,65+,5
MK,1999,f,0-14,1
MK,1999,f,15-24,7
MK,1999,f,25-34,9
MK,1999,f,35-44,5
MK,1999,f,45-54,1
MK,1999,f,55-64,10
MK,1999,f,65+,1
MK,2000,m,0-14,5
MK,2000,m,15-24,8
MK,2000,m,25-34,14
MK,2000,m,35-44,20
MK,2000,m,45-54,19
MK,2000,m,55-64,20
MK,2000,m,65+,14
MK,2000,f,0-14,1
MK,2000,f,15-24,15
MK,2000,f,25-34,14
MK,2000,f,35-44,17
MK,2000,f,45-54,5
MK,2000,f,55-64,5
MK,2000,f,65+,10
MK,2001,m,0-14,1
MK,2001,m,15-24,10
MK,2001,m,25-34,17
MK,2001,m,35-44,17
MK,2001,m,45-54,15
MK,2001,m,55-64,21
MK,2001,m,65+,16
MK,2001,f,0-14,1
MK,2001,f,15-24,17
MK,2001,f,25-34,18
MK,2001,f,35-44,14
MK,2001,f,45-54,7
MK,2001,f,55-64,3
MK,2001,f,65+,7
MK,2002,m,0-14,2
MK,2002,m,15-24,20
MK,2002,m,25-34,17
MK,2002,m,35-44,28
MK,2002,m,45-54,31
MK,2002,m,55-64,22
MK,2002,m,65+,7
MK,2002,f,0-14,3
MK,2002,f,15-24,18
MK,2002,f,25-34,24
MK,2002,f,35-44,12
MK,2002,f,45-54,4
MK,2002,f,55-64,6
MK,2002,f,65+,6
MK,2003,m,0-14,1
MK,2003,m,15-24,20
MK,2003,m,25-34,23
MK,2003,m,35-44,35
MK,2003,m,45-54,28
MK,2003,m,55-64,17
MK,2003,m,65+,17
MK,2003,f,0-14,0
MK,2003,f,15-24,16
MK,2003,f,25-34,16
MK,2003,f,35-44,9
MK,2003,f,45-54,9
MK,2003,f,55-64,1
MK,2003,f,65+,8
MK,2004,m,0-14,2
MK,2004,m,15-24,12
MK,2004,m,25-34,18
MK,2004,m,35-44,19
MK,2004,m,45-54,33
MK,2004,m,55-64,21
MK,2004,m,65+,15
MK,2004,f,0-14,0
MK,2004,f,15-24,15
MK,2004,f,25-34,20
MK,2004,f,35-44,19
MK,2004,f,45-54,6
MK,2004,f,55-64,3
MK,2004,f,65+,17
MK,2005,m,0-4,0
MK,2005,m,5-14,2
MK,2005,m,0-14,2
MK,2005,m,15-24,14
MK,2005,m,25-34,20
MK,2005,m,35-44,23
MK,2005,m,45-54,20
MK,2005,m,55-64,18
MK,2005,m,65+,13
MK,2005,m,unknown,1
MK,2005,f,0-4,1
MK,2005,f,5-14,1
MK,2005,f,0-14,2
MK,2005,f,15-24,17
MK,2005,f,25-34,13
MK,2005,f,35-44,10
MK,2005,f,45-54,7
MK,2005,f,55-64,5
MK,2005,f,65+,13
MK,2005,f,unknown,0
MK,2006,m,0-4,0
MK,2006,m,5-14,0
MK,2006,m,0-14,0
MK,2006,m,15-24,15
MK,2006,m,25-34,15
MK,2006,m,35-44,25
MK,2006,m,45-54,37
MK,2006,m,55-64,18
MK,2006,m,65+,7
MK,2006,m,unknown,0
MK,2006,f,0-4,0
MK,2006,f,5-14,3
MK,2006,f,0-14,3
MK,2006,f,15-24,16
MK,2006,f,25-34,9
MK,2006,f,35-44,9
MK,2006,f,45-54,6
MK,2006,f,55-64,7
MK,2006,f,65+,11
MK,2006,f,unknown,0
MK,2007,m,0-4,0
MK,2007,m,5-14,1
MK,2007,m,0-14,1
MK,2007,m,15-24,12
MK,2007,m,25-34,22
MK,2007,m,35-44,27
MK,2007,m,45-54,46
MK,2007,m,55-64,21
MK,2007,m,65+,19
MK,2007,m,unknown,0
MK,2007,f,0-4,0
MK,2007,f,5-14,4
MK,2007,f,0-14,4
MK,2007,f,15-24,11
MK,2007,f,25-34,12
MK,2007,f,35-44,9
MK,2007,f,45-54,4
MK,2007,f,55-64,4
MK,2007,f,65+,8
MK,2007,f,unknown,0
MK,2008,m,0-4,0
MK,2008,m,5-14,1
MK,2008,m,0-14,1
MK,2008,m,15-24,18
MK,2008,m,25-34,21
MK,2008,m,35-44,13
MK,2008,m,45-54,25
MK,2008,m,55-64,15
MK,2008,m,65+,15
MK,2008,m,unknown,0
MK,2008,f,0-4,0
MK,2008,f,5-14,2
MK,2008,f,0-14,2
MK,2008,f,15-24,24
MK,2008,f,25-34,15
MK,2008,f,35-44,14
MK,2008,f,45-54,8
MK,2008,f,55-64,7
MK,2008,f,65+,10
MK,2008,f,unknown,0
ML,1995,m,0-14,27
ML,1995,m,15-24,72
ML,1995,m,25-34,357
ML,1995,m,35-44,294
ML,1995,m,45-54,181
ML,1995,m,55-64,138
ML,1995,m,65+,102
ML,1995,f,0-14,31
ML,1995,f,15-24,132
ML,1995,f,25-34,184
ML,1995,f,35-44,128
ML,1995,f,45-54,107
ML,1995,f,55-64,61
ML,1995,f,65+,52
ML,1996,m,0-14,19
ML,1996,m,15-24,182
ML,1996,m,25-34,408
ML,1996,m,35-44,364
ML,1996,m,45-54,226
ML,1996,m,55-64,157
ML,1996,m,65+,136
ML,1996,f,0-14,21
ML,1996,f,15-24,153
ML,1996,f,25-34,197
ML,1996,f,35-44,128
ML,1996,f,45-54,95
ML,1996,f,55-64,51
ML,1996,f,65+,36
ML,1997,m,0-14,16
ML,1997,m,15-24,226
ML,1997,m,25-34,559
ML,1997,m,35-44,493
ML,1997,m,45-54,357
ML,1997,m,55-64,255
ML,1997,m,65+,164
ML,1997,f,0-14,15
ML,1997,f,15-24,178
ML,1997,f,25-34,264
ML,1997,f,35-44,167
ML,1997,f,45-54,111
ML,1997,f,55-64,60
ML,1997,f,65+,34
ML,1998,m,0-14,13
ML,1998,m,15-24,193
ML,1998,m,25-34,501
ML,1998,m,35-44,428
ML,1998,m,45-54,308
ML,1998,m,55-64,205
ML,1998,m,65+,130
ML,1998,f,0-14,11
ML,1998,f,15-24,173
ML,1998,f,25-34,237
ML,1998,f,35-44,164
ML,1998,f,45-54,88
ML,1998,f,55-64,79
ML,1998,f,65+,30
ML,1999,m,0-14,19
ML,1999,m,15-24,235
ML,1999,m,25-34,475
ML,1999,m,35-44,429
ML,1999,m,45-54,315
ML,1999,m,55-64,216
ML,1999,m,65+,129
ML,1999,f,0-14,21
ML,1999,f,15-24,180
ML,1999,f,25-34,226
ML,1999,f,35-44,171
ML,1999,f,45-54,120
ML,1999,f,55-64,96
ML,1999,f,65+,58
ML,2000,m,0-14,23
ML,2000,m,15-24,206
ML,2000,m,25-34,430
ML,2000,m,35-44,396
ML,2000,m,45-54,297
ML,2000,m,55-64,235
ML,2000,m,65+,144
ML,2000,f,0-14,14
ML,2000,f,15-24,174
ML,2000,f,25-34,232
ML,2000,f,35-44,152
ML,2000,f,45-54,106
ML,2000,f,55-64,75
ML,2000,f,65+,43
ML,2002,m,0-14,20
ML,2002,m,15-24,209
ML,2002,m,25-34,547
ML,2002,m,35-44,447
ML,2002,m,45-54,430
ML,2002,m,55-64,151
ML,2002,m,65+,72
ML,2002,f,0-14,39
ML,2002,f,15-24,141
ML,2002,f,25-34,250
ML,2002,f,35-44,166
ML,2002,f,45-54,190
ML,2002,f,55-64,71
ML,2002,f,65+,24
ML,2003,m,0-14,32
ML,2003,m,15-24,348
ML,2003,m,25-34,619
ML,2003,m,35-44,438
ML,2003,m,45-54,330
ML,2003,m,55-64,201
ML,2003,m,65+,115
ML,2003,f,0-14,29
ML,2003,f,15-24,172
ML,2003,f,25-34,278
ML,2003,f,35-44,212
ML,2003,f,45-54,123
ML,2003,f,55-64,73
ML,2003,f,65+,45
ML,2004,m,0-14,28
ML,2004,m,15-24,302
ML,2004,m,25-34,584
ML,2004,m,35-44,473
ML,2004,m,45-54,316
ML,2004,m,55-64,219
ML,2004,m,65+,147
ML,2004,f,0-14,29
ML,2004,f,15-24,191
ML,2004,f,25-34,284
ML,2004,f,35-44,183
ML,2004,f,45-54,151
ML,2004,f,55-64,105
ML,2004,f,65+,57
ML,2005,m,0-14,26
ML,2005,m,15-24,350
ML,2005,m,25-34,628
ML,2005,m,35-44,539
ML,2005,m,45-54,365
ML,2005,m,55-64,263
ML,2005,m,65+,193
ML,2005,f,0-14,33
ML,2005,f,15-24,208
ML,2005,f,25-34,348
ML,2005,f,35-44,245
ML,2005,f,45-54,152
ML,2005,f,55-64,101
ML,2005,f,65+,72
ML,2006,m,0-14,28
ML,2006,m,15-24,361
ML,2006,m,25-34,679
ML,2006,m,35-44,550
ML,2006,m,45-54,436
ML,2006,m,55-64,272
ML,2006,m,65+,216
ML,2006,f,0-14,30
ML,2006,f,15-24,250
ML,2006,f,25-34,371
ML,2006,f,35-44,249
ML,2006,f,45-54,168
ML,2006,f,55-64,116
ML,2006,f,65+,76
ML,2007,m,0-14,29
ML,2007,m,15-24,369
ML,2007,m,25-34,696
ML,2007,m,35-44,570
ML,2007,m,45-54,422
ML,2007,m,55-64,291
ML,2007,m,65+,213
ML,2007,f,0-14,30
ML,2007,f,15-24,263
ML,2007,f,25-34,385
ML,2007,f,35-44,258
ML,2007,f,45-54,160
ML,2007,f,55-64,113
ML,2007,f,65+,95
ML,2008,m,0-4,2
ML,2008,m,5-14,20
ML,2008,m,0-14,22
ML,2008,m,15-24,453
ML,2008,m,25-34,809
ML,2008,m,35-44,640
ML,2008,m,45-54,503
ML,2008,m,55-64,314
ML,2008,m,65+,250
ML,2008,m,unknown,0
ML,2008,f,0-4,3
ML,2008,f,5-14,34
ML,2008,f,0-14,37
ML,2008,f,15-24,332
ML,2008,f,25-34,516
ML,2008,f,35-44,320
ML,2008,f,45-54,245
ML,2008,f,55-64,172
ML,2008,f,65+,121
ML,2008,f,unknown,0
MM,1995,m,0-14,42
MM,1995,m,15-24,713
MM,1995,m,25-34,1423
MM,1995,m,35-44,1401
MM,1995,m,45-54,977
MM,1995,m,55-64,677
MM,1995,m,65+,298
MM,1995,f,0-14,58
MM,1995,f,15-24,535
MM,1995,f,25-34,729
MM,1995,f,35-44,729
MM,1995,f,45-54,450
MM,1995,f,55-64,343
MM,1995,f,65+,154
MM,1996,m,0-14,58
MM,1996,m,15-24,767
MM,1996,m,25-34,1511
MM,1996,m,35-44,1535
MM,1996,m,45-54,1110
MM,1996,m,55-64,798
MM,1996,m,65+,400
MM,1996,f,0-14,55
MM,1996,f,15-24,577
MM,1996,f,25-34,938
MM,1996,f,35-44,817
MM,1996,f,45-54,558
MM,1996,f,55-64,408
MM,1996,f,65+,184
MM,1997,m,0-14,56
MM,1997,m,15-24,676
MM,1997,m,25-34,1452
MM,1997,m,35-44,1405
MM,1997,m,45-54,1061
MM,1997,m,55-64,753
MM,1997,m,65+,441
MM,1997,f,0-14,54
MM,1997,f,15-24,535
MM,1997,f,25-34,883
MM,1997,f,35-44,715
MM,1997,f,45-54,492
MM,1997,f,55-64,308
MM,1997,f,65+,183
MM,1998,m,0-14,64
MM,1998,m,15-24,798
MM,1998,m,25-34,1491
MM,1998,m,35-44,1584
MM,1998,m,45-54,1187
MM,1998,m,55-64,763
MM,1998,m,65+,438
MM,1998,f,0-14,73
MM,1998,f,15-24,650
MM,1998,f,25-34,997
MM,1998,f,35-44,856
MM,1998,f,45-54,577
MM,1998,f,55-64,382
MM,1998,f,65+,229
MM,1999,m,0-14,37
MM,1999,m,15-24,936
MM,1999,m,25-34,1800
MM,1999,m,35-44,1805
MM,1999,m,45-54,1366
MM,1999,m,55-64,833
MM,1999,m,65+,540
MM,1999,f,0-14,58
MM,1999,f,15-24,737
MM,1999,f,25-34,1076
MM,1999,f,35-44,919
MM,1999,f,45-54,647
MM,1999,f,55-64,420
MM,1999,f,65+,284
MM,2000,m,0-14,88
MM,2000,m,15-24,1459
MM,2000,m,25-34,2636
MM,2000,m,35-44,2781
MM,2000,m,45-54,2161
MM,2000,m,55-64,1235
MM,2000,m,65+,836
MM,2000,f,0-14,72
MM,2000,f,15-24,1040
MM,2000,f,25-34,1592
MM,2000,f,35-44,1397
MM,2000,f,45-54,987
MM,2000,f,55-64,592
MM,2000,f,65+,378
MM,2001,m,0-14,69
MM,2001,m,15-24,1800
MM,2001,m,25-34,3253
MM,2001,m,35-44,3353
MM,2001,m,45-54,2624
MM,2001,m,55-64,1443
MM,2001,m,65+,931
MM,2001,f,0-14,98
MM,2001,f,15-24,1306
MM,2001,f,25-34,1918
MM,2001,f,35-44,1568
MM,2001,f,45-54,1186
MM,2001,f,55-64,650
MM,2001,f,65+,487
MM,2002,m,0-14,64
MM,2002,m,15-24,2125
MM,2002,m,25-34,3986
MM,2002,m,35-44,4016
MM,2002,m,45-54,3022
MM,2002,m,55-64,1671
MM,2002,m,65+,1067
MM,2002,f,0-14,109
MM,2002,f,15-24,1563
MM,2002,f,25-34,2044
MM,2002,f,35-44,1758
MM,2002,f,45-54,1348
MM,2002,f,55-64,845
MM,2002,f,65+,544
MM,2003,m,0-14,107
MM,2003,m,15-24,2536
MM,2003,m,25-34,4408
MM,2003,m,35-44,4427
MM,2003,m,45-54,3269
MM,2003,m,55-64,1974
MM,2003,m,65+,1296
MM,2003,f,0-14,154
MM,2003,f,15-24,1781
MM,2003,f,25-34,2442
MM,2003,f,35-44,2003
MM,2003,f,45-54,1491
MM,2003,f,55-64,943
MM,2003,f,65+,617
MM,2004,m,0-14,96
MM,2004,m,15-24,2777
MM,2004,m,25-34,5025
MM,2004,m,35-44,4966
MM,2004,m,45-54,4081
MM,2004,m,55-64,2271
MM,2004,m,65+,1567
MM,2004,f,0-14,120
MM,2004,f,15-24,2020
MM,2004,f,25-34,2622
MM,2004,f,35-44,2228
MM,2004,f,45-54,1800
MM,2004,f,55-64,1122
MM,2004,f,65+,713
MM,2005,m,0-14,132
MM,2005,m,15-24,3401
MM,2005,m,25-34,5877
MM,2005,m,35-44,5888
MM,2005,m,45-54,4585
MM,2005,m,55-64,2557
MM,2005,m,65+,1764
MM,2005,f,0-14,147
MM,2005,f,15-24,2376
MM,2005,f,25-34,3047
MM,2005,f,35-44,2563
MM,2005,f,45-54,2101
MM,2005,f,55-64,1218
MM,2005,f,65+,885
MM,2006,m,0-14,113
MM,2006,m,15-24,3572
MM,2006,m,25-34,6328
MM,2006,m,35-44,6536
MM,2006,m,45-54,5143
MM,2006,m,55-64,2988
MM,2006,m,65+,2033
MM,2006,f,0-14,171
MM,2006,f,15-24,2453
MM,2006,f,25-34,3338
MM,2006,f,35-44,2820
MM,2006,f,45-54,2282
MM,2006,f,55-64,1448
MM,2006,f,65+,1016
MM,2007,m,0-14,127
MM,2007,m,15-24,3591
MM,2007,m,25-34,6569
MM,2007,m,35-44,6826
MM,2007,m,45-54,5507
MM,2007,m,55-64,3152
MM,2007,m,65+,2155
MM,2007,f,0-14,159
MM,2007,f,15-24,2719
MM,2007,f,25-34,3500
MM,2007,f,35-44,2998
MM,2007,f,45-54,2486
MM,2007,f,55-64,1601
MM,2007,f,65+,1198
MM,2008,m,0-14,118
MM,2008,m,15-24,3416
MM,2008,m,25-34,6311
MM,2008,m,35-44,6396
MM,2008,m,45-54,5327
MM,2008,m,55-64,3312
MM,2008,m,65+,2235
MM,2008,m,unknown,0
MM,2008,f,0-14,180
MM,2008,f,15-24,2526
MM,2008,f,25-34,3474
MM,2008,f,35-44,2850
MM,2008,f,45-54,2357
MM,2008,f,55-64,1644
MM,2008,f,65+,1102
MM,2008,f,unknown,0
MN,1994,m,0-14,1
MN,1994,m,15-24,23
MN,1994,m,25-34,40
MN,1994,m,35-44,25
MN,1994,m,45-54,19
MN,1994,m,55-64,6
MN,1994,m,65+,1
MN,1994,f,0-14,10
MN,1994,f,15-24,27
MN,1994,f,25-34,24
MN,1994,f,35-44,13
MN,1994,f,45-54,8
MN,1994,f,55-64,2
MN,1994,f,65+,1
MN,1995,m,0-14,37
MN,1995,m,15-24,99
MN,1995,m,25-34,111
MN,1995,m,35-44,68
MN,1995,m,45-54,19
MN,1995,m,55-64,13
MN,1995,m,65+,15
MN,1995,f,0-14,30
MN,1995,f,15-24,70
MN,1995,f,25-34,78
MN,1995,f,35-44,33
MN,1995,f,45-54,15
MN,1995,f,55-64,9
MN,1995,f,65+,25
MN,1996,m,0-14,8
MN,1996,m,15-24,103
MN,1996,m,25-34,150
MN,1996,m,35-44,91
MN,1996,m,45-54,42
MN,1996,m,55-64,24
MN,1996,m,65+,19
MN,1996,f,0-14,17
MN,1996,f,15-24,98
MN,1996,f,25-34,114
MN,1996,f,35-44,45
MN,1996,f,45-54,27
MN,1996,f,55-64,19
MN,1996,f,65+,12
MN,1997,m,0-14,6
MN,1997,m,15-24,173
MN,1997,m,25-34,298
MN,1997,m,35-44,204
MN,1997,m,45-54,72
MN,1997,m,55-64,32
MN,1997,m,65+,17
MN,1997,f,0-14,12
MN,1997,f,15-24,109
MN,1997,f,25-34,134
MN,1997,f,35-44,71
MN,1997,f,45-54,21
MN,1997,f,55-64,13
MN,1997,f,65+,9
MN,1998,m,0-14,17
MN,1998,m,15-24,213
MN,1998,m,25-34,251
MN,1998,m,35-44,158
MN,1998,m,45-54,65
MN,1998,m,55-64,32
MN,1998,m,65+,22
MN,1998,f,0-14,32
MN,1998,f,15-24,162
MN,1998,f,25-34,221
MN,1998,f,35-44,115
MN,1998,f,45-54,32
MN,1998,f,55-64,21
MN,1998,f,65+,15
MN,1999,m,0-14,12
MN,1999,m,15-24,213
MN,1999,m,25-34,314
MN,1999,m,35-44,178
MN,1999,m,45-54,63
MN,1999,m,55-64,34
MN,1999,m,65+,26
MN,1999,f,0-14,25
MN,1999,f,15-24,205
MN,1999,f,25-34,252
MN,1999,f,35-44,113
MN,1999,f,45-54,43
MN,1999,f,55-64,18
MN,1999,f,65+,17
MN,2000,m,0-14,6
MN,2000,m,15-24,181
MN,2000,m,25-34,260
MN,2000,m,35-44,171
MN,2000,m,45-54,68
MN,2000,m,55-64,38
MN,2000,m,65+,23
MN,2000,f,0-14,32
MN,2000,f,15-24,200
MN,2000,f,25-34,213
MN,2000,f,35-44,113
MN,2000,f,45-54,41
MN,2000,f,55-64,26
MN,2000,f,65+,17
MN,2001,m,0-14,13
MN,2001,m,15-24,236
MN,2001,m,25-34,269
MN,2001,m,35-44,179
MN,2001,m,45-54,86
MN,2001,m,55-64,45
MN,2001,m,65+,36
MN,2001,f,0-14,25
MN,2001,f,15-24,253
MN,2001,f,25-34,260
MN,2001,f,35-44,125
MN,2001,f,45-54,48
MN,2001,f,55-64,28
MN,2001,f,65+,29
MN,2002,m,0-14,9
MN,2002,m,15-24,242
MN,2002,m,25-34,272
MN,2002,m,35-44,184
MN,2002,m,45-54,94
MN,2002,m,55-64,57
MN,2002,m,65+,47
MN,2002,f,0-14,16
MN,2002,f,15-24,263
MN,2002,f,25-34,253
MN,2002,f,35-44,133
MN,2002,f,45-54,55
MN,2002,f,55-64,22
MN,2002,f,65+,23
MN,2003,m,0-14,10
MN,2003,m,15-24,206
MN,2003,m,25-34,217
MN,2003,m,35-44,171
MN,2003,m,45-54,93
MN,2003,m,55-64,55
MN,2003,m,65+,39
MN,2003,f,0-14,19
MN,2003,f,15-24,254
MN,2003,f,25-34,233
MN,2003,f,35-44,148
MN,2003,f,45-54,45
MN,2003,f,55-64,32
MN,2003,f,65+,19
MN,2004,m,0-14,6
MN,2004,m,15-24,287
MN,2004,m,25-34,256
MN,2004,m,35-44,229
MN,2004,m,45-54,112
MN,2004,m,55-64,54
MN,2004,m,65+,43
MN,2004,f,0-14,18
MN,2004,f,15-24,283
MN,2004,f,25-34,249
MN,2004,f,35-44,162
MN,2004,f,45-54,62
MN,2004,f,55-64,24
MN,2004,f,65+,23
MN,2005,m,0-14,7
MN,2005,m,15-24,271
MN,2005,m,25-34,253
MN,2005,m,35-44,232
MN,2005,m,45-54,147
MN,2005,m,55-64,52
MN,2005,m,65+,36
MN,2005,f,0-14,15
MN,2005,f,15-24,320
MN,2005,f,25-34,270
MN,2005,f,35-44,145
MN,2005,f,45-54,63
MN,2005,f,55-64,32
MN,2005,f,65+,25
MN,2006,m,0-14,7
MN,2006,m,15-24,317
MN,2006,m,25-34,335
MN,2006,m,35-44,241
MN,2006,m,45-54,157
MN,2006,m,55-64,64
MN,2006,m,65+,41
MN,2006,f,0-14,16
MN,2006,f,15-24,372
MN,2006,f,25-34,265
MN,2006,f,35-44,180
MN,2006,f,45-54,81
MN,2006,f,55-64,24
MN,2006,f,65+,29
MN,2007,m,0-14,4
MN,2007,m,15-24,280
MN,2007,m,25-34,270
MN,2007,m,35-44,232
MN,2007,m,45-54,158
MN,2007,m,55-64,48
MN,2007,m,65+,34
MN,2007,f,0-14,23
MN,2007,f,15-24,273
MN,2007,f,25-34,250
MN,2007,f,35-44,139
MN,2007,f,45-54,80
MN,2007,f,55-64,36
MN,2007,f,65+,29
MN,2008,m,0-14,7
MN,2008,m,15-24,289
MN,2008,m,25-34,260
MN,2008,m,35-44,235
MN,2008,m,45-54,151
MN,2008,m,55-64,59
MN,2008,m,65+,36
MN,2008,m,unknown,0
MN,2008,f,0-14,18
MN,2008,f,15-24,283
MN,2008,f,25-34,229
MN,2008,f,35-44,127
MN,2008,f,45-54,86
MN,2008,f,55-64,32
MN,2008,f,65+,26
MN,2008,f,unknown,0
MO,1995,m,0-14,0
MO,1995,m,15-24,7
MO,1995,m,25-34,19
MO,1995,m,35-44,20
MO,1995,m,45-54,13
MO,1995,m,55-64,12
MO,1995,m,65+,16
MO,1995,f,0-14,0
MO,1995,f,15-24,9
MO,1995,f,25-34,18
MO,1995,f,35-44,12
MO,1995,f,45-54,4
MO,1995,f,55-64,5
MO,1995,f,65+,6
MO,1996,m,0-14,1
MO,1996,m,15-24,16
MO,1996,m,25-34,29
MO,1996,m,35-44,34
MO,1996,m,45-54,20
MO,1996,m,55-64,16
MO,1996,m,65+,26
MO,1996,f,0-14,0
MO,1996,f,15-24,10
MO,1996,f,25-34,21
MO,1996,f,35-44,14
MO,1996,f,45-54,3
MO,1996,f,55-64,3
MO,1996,f,65+,11
MO,1997,m,0-14,1
MO,1997,m,15-24,15
MO,1997,m,25-34,38
MO,1997,m,35-44,47
MO,1997,m,45-54,37
MO,1997,m,55-64,34
MO,1997,m,65+,55
MO,1997,f,0-14,4
MO,1997,f,15-24,10
